url,subject,description,owner_id,owner_name,reviewer_id,reviewer_name,cleaned_description
https://review.opendev.org/233904,Avoids rebinding the same security group rules,"Avoids rebinding the same security group rules Previously, logic has been introduced to ensure that all the given security group rules have been applied. No need to force the rebinding after the agent restarts. Partial-Bug: #1505196 Change-Id: I355629ddb78441eaf2aadfd27efc6dd1f1ce4de9",8213,Claudiu Belu,"[3, 8213]","['Jenkins', 'Claudiu Belu']",avoids rebinding security group rules previously logic introduced ensure given security group rules applied need force rebinding agent restarts partialbug 1505196 changeid i355629ddb78441eaf2aadfd27efc6dd1f1ce4de9
https://review.opendev.org/227145,Move security group setting to kubecluster.yaml,Move security group setting to kubecluster.yaml Currently security group is created for each kube masters and kube minions. It's very redundant. This patch moves security group setting to kubecluster.yaml to share. Change-Id: Idb6cdb5c5c6015b29331238f7fbbcd92e1a70d83 Closes-Bug: #1499184,12385,Motohiro/Yuanying Otsuka,"[3, 668, 7494, 8143, 10263, 11536, 11650, 12053, 12134, 12385, 15967]","['Jenkins', 'Adrian Otto', 'Guangya Liu', 'Egor Guz', 'Vilobh Meshram', 'hongbin', 'Tom Cammann', 'Hua Wang', 'Akash Gangil', 'Motohiro/Yuanying Otsuka', 'vikas choudhary']",move security group setting kubeclusteryaml currently security group created kube masters kube minions redundant patch moves security group setting kubeclusteryaml share changeid idb6cdb5c5c6015b29331238f7fbbcd92e1a70d83 closesbug 1499184
https://review.opendev.org/233547,TEST #2 for fuel security updates,TEST #2 for fuel security updates Change-Id: I13d085decc6f014834426ed3d7b0a699bca71927,8786,Vladimir Kuklin,"[3, 8786, 8971]","['Jenkins', 'Vladimir Kuklin', 'Fuel CI']",test 2 fuel security updates changeid i13d085decc6f014834426ed3d7b0a699bca71927
https://review.opendev.org/230899,[Kubernetes] Fix cAdvisor port was not added to security group,[Kubernetes] Fix cAdvisor port was not added to security group Change-Id: I0dd421b918c4bf7c85e9e75404f3876f9328c310 Closes-Bug: #1498879,7226,Stan Lagun,"[3, 7225, 7549, 13149]","['Jenkins', 'Serg Melikyan', 'Ekaterina Chernova', 'Dmytro Dovbii']",kubernetes fix cadvisor port added security group changeid i0dd421b918c4bf7c85e9e75404f3876f9328c310 closesbug 1498879
https://review.opendev.org/232469,[Kubernetes] Fix cAdvisor port was not added to security group,[Kubernetes] Fix cAdvisor port was not added to security group Change-Id: Ib0d72e4406511534defbd77028d8db15de53ec4a Closes-Bug: #1498879,7226,Stan Lagun,"[3, 7225, 7549]","['Jenkins', 'Serg Melikyan', 'Ekaterina Chernova']",kubernetes fix cadvisor port added security group changeid ib0d72e4406511534defbd77028d8db15de53ec4a closesbug 1498879
https://review.opendev.org/229204,Adding security groups error types constants,Adding security groups error types constants Change-Id: I148958e6be952e69684565dc6e8a81d58886c534,8357,Leonardo Maycotte,"[3, 1980, 7207]","['Jenkins', 'jose-idar', 'Carlos Martinez']",adding security groups error types constants changeid i148958e6be952e69684565dc6e8a81d58886c534
https://review.opendev.org/229208,Minor update on security group tests,Minor update on security group tests - Updating neutron error types Change-Id: Ie4ba7b3a22b3f078f93e8defa9595e0a0e3a4ea6,8357,Leonardo Maycotte,"[3, 1980, 7207, 8357, 17462]","['Jenkins', 'jose-idar', 'Carlos Martinez', 'Leonardo Maycotte', 'Doyle Dennis']",minor update security group tests updating neutron error types changeid ie4ba7b3a22b3f078f93e8defa9595e0a0e3a4ea6
https://review.opendev.org/231016,Added IPv6 support to Security Groups in OVS DPDK firewall.,Added IPv6 support to Security Groups in OVS DPDK firewall. Added support for IPv6 to the SG OVS DPDK firewall and UTs testing the new functionality. Change-Id: I49de465c0e198b73dbd0d5bec33a8634aa33c23e,16688,Rodolfo Alonso,"[3, 11604, 11647, 16688]","['Jenkins', 'sean mooney', 'Przemyslaw Czesnowicz', 'Rodolfo Alonso']",added ipv6 support security groups ovs dpdk firewall added support ipv6 sg ovs dpdk firewall uts testing new functionality changeid i49de465c0e198b73dbd0d5bec33a8634aa33c23e
https://review.opendev.org/216627,Implementation of Security Groups in OVS DPDK driver.,Implementation of Security Groups in OVS DPDK driver. This implementation is based on OVS learn actions. Each new rule manually added to a security group (ingress or egress) will create a mirror action to allow this traffic (and only this one) to return. Notes: - Not IPv6 manual rules support yet. Change-Id: Ie21c41b3a72e22d23f09bd224b31ba9a16612719,16688,Rodolfo Alonso,"[3, 11604, 11647, 16688]","['Jenkins', 'sean mooney', 'Przemyslaw Czesnowicz', 'Rodolfo Alonso']",implementation security groups ovs dpdk driver implementation based ovs learn actions new rule manually added security group ingress egress create mirror action allow traffic one return notes ipv6 manual rules support yet changeid ie21c41b3a72e22d23f09bd224b31ba9a16612719
https://review.opendev.org/231160,Honor until_refresh config when creating default security group,Honor until_refresh config when creating default security group The logic to ensure that a project has a default security group created for it also creates an entry in the quota_usages table to track the usage of that security group. When it does that it sets until_refresh to None rather than using the value of CONF.until_refresh like every other quota_usages entry does. This means that tracked security group usages are at risk of getting out of sync with the actual usages and bypass the healing mechanism that other quotas use. This changes the security group quota creation to honor until_refresh. Change-Id: I834cd09d42ed10ab7d5671c053162be2b1595f8e Closes-bug: 1503027,5441,Andrew Laski,"[3, 2271, 4690, 5170, 9008, 9578, 9732, 10118, 10385, 15286, 15751]","['Jenkins', 'Michael Still', 'melanie witt', 'Microsoft Hyper-V CI', 'VMware NSX CI', 'DB Datasets CI', 'Mellanox CI', 'IBM PowerKVM CI', 'Citrix XenServer CI', 'XenProject CI', 'Intel PCI CI']",honor untilrefresh config creating default security group logic ensure project default security group created also creates entry quotausages table track usage security group sets untilrefresh none rather using value confuntilrefresh like every quotausages entry means tracked security group usages risk getting sync actual usages bypass healing mechanism quotas use changes security group quota creation honor untilrefresh changeid i834cd09d42ed10ab7d5671c053162be2b1595f8e closesbug 1503027
https://review.opendev.org/231906,Assures that security group rules are added first,Assures that security group rules are added first Closes-Bug: #1503615 Change-Id: I68317c4169aad017e68a284d8b43ee218dcbb88f (cherry picked from commit 2a38d83d6faa9628333c3b171c0dbe5e4f53c970),8213,Claudiu Belu,"[3, 5170, 8213]","['Jenkins', 'Microsoft Hyper-V CI', 'Claudiu Belu']",assures security group rules added first closesbug 1503615 changeid i68317c4169aad017e68a284d8b43ee218dcbb88f cherry picked commit 2a38d83d6faa9628333c3b171c0dbe5e4f53c970
https://review.opendev.org/227750,Assures that security group rules are added first,Assures that security group rules are added first Change-Id: I68317c4169aad017e68a284d8b43ee218dcbb88f,8213,Claudiu Belu,"[3, 5170, 8213]","['Jenkins', 'Microsoft Hyper-V CI', 'Claudiu Belu']",assures security group rules added first changeid i68317c4169aad017e68a284d8b43ee218dcbb88f
https://review.opendev.org/230184,nsx v3 port security support,nsx v3 port security support this patch adds the port security and address pairs extensions to the nsx v3 plugin. the patch also includes the core neutron unit tests for those extensions. NB: I did a good bit of manual testing with this code and didn't find any problems. however I'm not fully vested on all the other impl details so would be good to get some burn-in on this code by others. Change-Id: Iaca19428515a25ac6cf433c65cc81968e3175768,5367,boden,"[3, 1653, 4395, 5367, 7187]","['Jenkins', 'garyk', 'Aaron Rosen', 'boden', 'Janet Yu']",nsx v3 port security support patch adds port security address pairs extensions nsx v3 plugin patch also includes core neutron unit tests extensions nb good bit manual testing code didnt find problems however im fully vested impl details would good get burnin code others changeid iaca19428515a25ac6cf433c65cc81968e3175768
https://review.opendev.org/231151,Initial security documentation,"Initial security documentation This documentation explains the security measures which are already in place in all openstack-ansible deployments. As the security-hardening role grows, this section will have additional details around the security improvements within the openstack-ansible project. Implements: blueprint security-hardening Closes-Bug: 1500564 Change-Id: Ia95bad57ba4a096f8fe85049421e58e4412b524a (cherry picked from commit 4177548409d52ca98938bdf73e9fc3a28ca1b66b)",538,Major Hayden,"[3, 6816, 12807]","['Jenkins', 'Jesse Pretorius', 'Steve Lewis (stevelle)']",initial security documentation documentation explains security measures already place openstackansible deployments securityhardening role grows section additional details around security improvements within openstackansible project implements blueprint securityhardening closesbug 1500564 changeid ia95bad57ba4a096f8fe85049421e58e4412b524a cherry picked commit 4177548409d52ca98938bdf73e9fc3a28ca1b66b
https://review.opendev.org/226339,Update indexes after adding security repo in MapR plugin,Update indexes after adding security repo in MapR plugin The root cause of the bug is that repo with necessary package exists but indexes are not updated so the package is not available. Closes-Bug: #1498479 Change-Id: I38a0291e391057d8111ea304e4d00ad0c194e2e2,12693,Artem Osadchiy,"[3, 6786, 7213, 7710, 8932, 13919]","['Jenkins', 'Sergey Lukjanov', 'Sahara Hadoop Cluster CI', 'Sergey Reshetnyak', 'Telles Mota Vidal Nóbrega', 'Evgeny Sikachev']",update indexes adding security repo mapr plugin root cause bug repo necessary package exists indexes updated package available closesbug 1498479 changeid i38a0291e391057d8111ea304e4d00ad0c194e2e2
https://review.opendev.org/228591,Initial security documentation,"Initial security documentation This documentation explains the security measures which are already in place in all openstack-ansible deployments. As the security-hardening role grows, this section will have additional details around the security improvements within the openstack-ansible project. Change-Id: Ia95bad57ba4a096f8fe85049421e58e4412b524a",538,Major Hayden,"[3, 3114, 6816, 7353, 12807, 15313]","['Jenkins', 'Karin Levenstein', 'Jesse Pretorius', 'Kevin Carter', 'Steve Lewis (stevelle)', 'Toby Oxborrow']",initial security documentation documentation explains security measures already place openstackansible deployments securityhardening role grows section additional details around security improvements within openstackansible project changeid ia95bad57ba4a096f8fe85049421e58e4412b524a
https://review.opendev.org/230138,Adding Security Checklist,Adding Security Checklist Adding separate section on Block Storage checklists. Added bunch of checks on how to harden configuration files and set certain configuration keys for secured communication. Change-Id: I7d48b36aa2b1b59729ff09c96aa52afc5eac2cbe Partial-Bug: #1342993,10281,Priti Desai,"[3, 979, 6547, 10281, 10670, 12325]","['Jenkins', 'Dave Walker', 'Andreas Jaeger', 'Priti Desai', 'Michael McCune', 'Nathaniel Dillon']",adding security checklist adding separate section block storage checklists added bunch checks harden configuration files set certain configuration keys secured communication changeid i7d48b36aa2b1b59729ff09c96aa52afc5eac2cbe partialbug 1342993
https://review.opendev.org/230729,Add user story security and policy enforcement for enterprise IT.,Add user story security and policy enforcement for enterprise IT. This is initial draft. Change-Id: I7c692b3e3562c92fbb3818d825f37bbb0e292f8e,14091,Yih Leong Sun,"[3, 10068, 12651, 16157]","['Jenkins', 'Welcome, new contributor!', 'Shamail Tahir', 'Ken Johnston']",add user story security policy enforcement enterprise initial draft changeid i7c692b3e3562c92fbb3818d825f37bbb0e292f8e
https://review.opendev.org/229767,Use security group id not name in the create instance dialog,"Use security group id not name in the create instance dialog It's possible to create multiple security groups with the same name, and then launching an instance will error with ""Error: Multiple security_group matches found for name 'foo', use an ID to be more specific."" The solution is to use the group id instead of group name in the form. This only works with Neutron, because Nova-Network not only requires the groups to be passed by name, but also passes them by name internally in several places. Change-Id: I83587e15a8c18d64a29fd1083e786a73162b19f9 Partial-bug: #1203413 (cherry picked from commit 5562694b7c81821820a846dd76471f66d8a47c12)",8648,Radomir Dopieralski,"[3, 4264, 5623, 12826]","['Jenkins', 'Matthias Runge', 'David Lyle', 'Rob Cresswell']",use security group id name create instance dialog possible create multiple security groups name launching instance error error multiple securitygroup matches found name foo use id specific solution use group id instead group name form works neutron novanetwork requires groups passed name also passes name internally several places changeid i83587e15a8c18d64a29fd1083e786a73162b19f9 partialbug 1203413 cherry picked commit 5562694b7c81821820a846dd76471f66d8a47c12
https://review.opendev.org/209863,Add security to libvirtd,Add security to libvirtd Allow libvirt to be accessed only from management network Change-Id: I9d20b77ee4233469077f37e8b497f0dba5587fdd Closes-Bug: 1477543,13344,Oleksiy Molchanov,"[3, 7745, 8971, 11090, 11827, 13344, 14610, 14689]","['Jenkins', 'Denis Egorenko', 'Fuel CI', 'Sergii Golovatiuk', 'Stanislaw Bogatkin', 'Oleksiy Molchanov', 'Denis V. Meltsaykin', 'Vitaly Sedelnik']",add security libvirtd allow libvirt accessed management network changeid i9d20b77ee4233469077f37e8b497f0dba5587fdd closesbug 1477543
https://review.opendev.org/211046,Use security group id not name in the create instance dialog,"Use security group id not name in the create instance dialog It's possible to create multiple security groups with the same name, and then launching an instance will error with ""Error: Multiple security_group matches found for name 'foo', use an ID to be more specific."" The solution is to use the group id instead of group name in the form. I'm not sure how compatible this change is with Neutron/Nova-network, as the discussions on bug #1445235 and bug #1203413 are old. Change-Id: I83587e15a8c18d64a29fd1083e786a73162b19f9 Closes-bug: #1203413",8648,Radomir Dopieralski,"[3, 8648, 8674, 9317, 12826]","['Jenkins', 'Radomir Dopieralski', 'Yves-Gwenael Bourhis', 'Ana Krivokapic', 'Rob Cresswell']",use security group id name create instance dialog possible create multiple security groups name launching instance error error multiple securitygroup matches found name foo use id specific solution use group id instead group name form im sure compatible change neutronnovanetwork discussions bug 1445235 bug 1203413 old changeid i83587e15a8c18d64a29fd1083e786a73162b19f9 closesbug 1203413
https://review.opendev.org/225291,Adding Security Checklist,Adding Security Checklist Adding seperate section on Compute checklists. Added bunch of checklist on how to harden configuration files and set certain configuration keys for secured communication. Change-Id: I726060a45a1a2af084a0ef284e88da6486bff758 Partial-Bug: #1342993,10281,Priti Desai,"[3, 979, 1528, 10281, 10497, 10670, 12000, 12325]","['Jenkins', 'Dave Walker', 'Stanislaw Pitucha', 'Priti Desai', 'KATO Tomoyuki', 'Michael McCune', 'Ian Cordasco', 'Nathaniel Dillon']",adding security checklist adding seperate section compute checklists added bunch checklist harden configuration files set certain configuration keys secured communication changeid i726060a45a1a2af084a0ef284e88da6486bff758 partialbug 1342993
https://review.opendev.org/229122,Use random IPs in security service tests,"Use random IPs in security service tests This patch changes the creation of security services in Manila tempest to use randomized IP addresses instead of name-like strings for both the 'dns_ip' and 'server' fields. The use of a name-like string for the dns_ip field does not make sense from a positive test perspective. The server field is more ambiguous in whether it should take an IP or a hostname, but since nearly anything that can take a hostname can also accept an IP, but not necessarily the reverse (e.g. the NetApp drivers are expecting an IP), then it makes more sense to use an IP here as well to cater to a broader audience. The rand_ip() method is not in an ideal location. My preference would be to push for this method to make it into the tempest_lib.common.utils.data_utils package along with all the other rand_whatever() methods. However, until that can be submitted, accepted, and released, it will need to live inside the manila tests temporarily. Closes-bug: 1500899 Change-Id: I7dbeb9407e056266cc7a61722365f70ab668a525",9366,Andrew Kerr,"[3, 2417, 8851, 9366, 10621, 11865, 12017, 13144, 14384, 15942, 16657, 17623, 18128, 18402]","['Jenkins', 'Ben Swartzlander', 'Valeriy Ponomaryov', 'Andrew Kerr', 'NetApp CI', 'Clinton Knight', 'DellEMC VNX CI', 'Oracle ZFSSA CI', 'Quobyte CI', 'Dell EMC Isilon CI', 'Huawei Manila CI', 'Hitachi Manila HNAS CI', 'Microsoft Manila CI', 'HPE Storage CI']",use random ips security service tests patch changes creation security services manila tempest use randomized ip addresses instead namelike strings dnsip server fields use namelike string dnsip field make sense positive test perspective server field ambiguous whether take ip hostname since nearly anything take hostname also accept ip necessarily reverse eg netapp drivers expecting ip makes sense use ip well cater broader audience randip method ideal location preference would push method make tempestlibcommonutilsdatautils package along randwhatever methods however submitted accepted released need live inside manila tests temporarily closesbug 1500899 changeid i7dbeb9407e056266cc7a61722365f70ab668a525
https://review.opendev.org/228742,populate port security default into network,"populate port security default into network Previously, the default value would be populated into attr by API controller, but some codes in plugin or service plugins call plugin to create network directly, such as l3, which will have no default value populated. This patch fixes it by populating default port_security value into network data. In addition, for network without port-security set, we also give the default value to populate the return network dict object, which will let the extension construct the response dictionary gracefully for those existing network. Co-Authored-By: gong yong sheng <gong.yongsheng@99cloud.net> Change-Id: I73abc98d83372f6259f17680806e6541458e2077 Closes-bug: #1461519 Closes-Bug: #1461647 Closes-Bug: #1468588 (cherry picked from commit f4e1289d8d381b775f7a6e5f98c507a99fd42b54)",2035,Maru Newby,"[3, 105, 748, 2035, 2874, 5170, 7715, 8873, 9656, 9681, 9732, 10153, 14064, 14208, 14212, 14213, 14571, 15296, 16788]","['Jenkins', 'Kyle Mestery', 'Armando Migliaccio', 'Maru Newby', 'yong sheng gong', 'Microsoft Hyper-V CI', 'Hirofumi Ichihara', 'Assaf Muller', 'Ihar Hrachyshka', 'Ryu CI', 'Mellanox CI', 'One Convergence CI', 'Kahou Lei', 'Cisco CI', 'Cisco Tail-f CI', 'Cisco N1kv CI', 'Intel Experimental CI', 'Brocade Openstack CI', 'Ramanjaneya Reddy Palleti']",populate port security default network previously default value would populated attr api controller codes plugin service plugins call plugin create network directly l3 default value populated patch fixes populating default portsecurity value network data addition network without portsecurity set also give default value populate return network dict object let extension construct response dictionary gracefully existing network coauthoredby gong yong sheng gongyongsheng99cloudnet changeid i73abc98d83372f6259f17680806e6541458e2077 closesbug 1461519 closesbug 1461647 closesbug 1468588 cherry picked commit f4e1289d8d381b775f7a6e5f98c507a99fd42b54
https://review.opendev.org/229134,Fixes Neutron security groups for Swarm Bay type,"Fixes Neutron security groups for Swarm Bay type Previously, the security group rules were blocking all traffic except ssh, icmp and swarm-manager traffic. This causes container traffic to be blocked. This patch opens up the security rules until a better solution can be developed to secure Magnum nodes while allowing containers to communicate freely. Closes-bug: #1501038 Change-Id: Idc20201b7e1928101629fc6231fd8a9c9070ba33",6836,Daneyon Hansen,"[3, 5387, 5638, 10263, 11536, 11803]","['Jenkins', 'Andrew Melton', 'Davanum Srinivas', 'Vilobh Meshram', 'hongbin', 'Ryan Rossiter']",fixes neutron security groups swarm bay type previously security group rules blocking traffic except ssh icmp swarmmanager traffic causes container traffic blocked patch opens security rules better solution developed secure magnum nodes allowing containers communicate freely closesbug 1501038 changeid idc20201b7e1928101629fc6231fd8a9c9070ba33
https://review.opendev.org/733512,[OVN] Fix db-sync-util Traceback when port security not enabled,[OVN] Fix db-sync-util Traceback when port security not enabled Change-Id: Id1ed2922a908148b2b271bd28cc974ef424530d5 Closes-Bug: #1882061,13686,Frode Nordahl,"[6773, 9845, 11975, 13686, 16376, 21798, 22348, 26622]","['Lucas Alvares Gomes', 'Arista CI', 'Slawek Kaplonski', 'Frode Nordahl', 'Intel NFV CI', 'Bernard Cafarelli', 'Zuul', 'Cloudbase Neutron Hyper-V CI']",ovn fix dbsyncutil traceback port security enabled changeid id1ed2922a908148b2b271bd28cc974ef424530d5 closesbug 1882061
https://review.opendev.org/738478,Add pod/container security context to promenade charts,"Add pod/container security context to promenade charts This updates the coredns, haproxy and etcd chart to include the pod security context on the pod template. This also adds the container security context to set readOnlyRootFilesystem flag Change-Id: I9b5b0ea83acd4c5656577d8cbc684a5031ca0111",29161,Rahul Khiyani,"[7769, 8749, 22348, 22477, 23186, 23781, 23928, 26628, 26686, 27715, 28208, 28235, 28618, 28719, 29144, 31660]","['Pentheus', 'Evgeniy L', 'Zuul', 'Matt McEuen', 'Felipe Monteiro', 'Stanislav Egorov', 'Pete Birley', 'Kaspars Skels', 'Craig Anderson', 'Sean Eagan', 'Roman Gorshunov', 'Aaron Sheffield', 'Drew Walters', 'Phil Sphicas', 'PRATEEK REDDY DODDA', 'Francis Bacon Yi']",add podcontainer security context promenade charts updates coredns haproxy etcd chart include pod security context pod template also adds container security context set readonlyrootfilesystem flag changeid i9b5b0ea83acd4c5656577d8cbc684a5031ca0111
https://review.opendev.org/738254,Apply mandatory pod security policies during upgrade,"Apply mandatory pod security policies during upgrade Ansible applies mandatory pod security policies, which are not applied during an upgrade. This commit adds a migration script to apply the pod security policy file applied by ansible during bootstrap. Closes-bug: 1885178 Change-Id: Icfbfa2f49d9657b43e903b1f22c81e3cf6a8a9f6 Signed-off-by: Jerry Sun <jerry.sun@windriver.com>",21776,Jerry Sun,"[9926, 14174, 21776, 22348, 28434, 28459]","['John Kung', 'Bart Wensley', 'Jerry Sun', 'Zuul', 'David Sullivan', 'Bob Church']",apply mandatory pod security policies upgrade ansible applies mandatory pod security policies applied upgrade commit adds migration script apply pod security policy file applied ansible bootstrap closesbug 1885178 changeid icfbfa2f49d9657b43e903b1f22c81e3cf6a8a9f6 signedoffby jerry sun jerrysunwindrivercom
https://review.opendev.org/228491,Minor changes to security hardening spec,Adding Cody to security hardening spec Change-Id: Icc8c89343b5b47434b5ad176669f083665f67c25,538,Major Hayden,"[3, 6816, 7414, 12807, 16237]","['Jenkins', 'Jesse Pretorius', 'David Wilde', 'Steve Lewis (stevelle)', 'venkatamahesh']",adding cody security hardening spec changeid icc8c89343b5b47434b5ad176669f083665f67c25
https://review.opendev.org/228544,Add SSH security issue to relnotes 7.0,Add SSH security issue to relnotes 7.0 Change-Id: Ic3828ffa289052ce9f6a566722fb1fe9179cbd10,14342,Evgeny Konstantinov,"[3, 7195, 8971, 14342]","['Jenkins', 'Matthew Mosesohn', 'Fuel CI', 'Evgeny Konstantinov']",add ssh security issue relnotes 70 changeid ic3828ffa289052ce9f6a566722fb1fe9179cbd10
https://review.opendev.org/222619,Spec: Security Hardening,Adding security hardening spec Change-Id: I7b4bdf39df9508cd8693c9548f432a88fefa8c08,538,Major Hayden,"[3, 4, 538, 3114, 6804, 6816, 7219, 7353, 9444, 12807, 13914, 14288, 17068]","['Jenkins', 'Dolph Mathews', 'Major Hayden', 'Karin Levenstein', 'bruce-benjamin', 'Jesse Pretorius', 'git-harry', 'Kevin Carter', 'gustavo panizzo', 'Steve Lewis (stevelle)', 'Darren J Moffat', 'Matthew Thode', 'Jean-Philippe Evrard']",adding security hardening spec changeid i7b4bdf39df9508cd8693c9548f432a88fefa8c08
https://review.opendev.org/227559,Fix Security bridge flows were not added issue,Fix Security bridge flows were not added issue Security bridge flows were not added after openvswitch restart because of the KeyError. Fixed the KeyError issue in this patchset. Change-Id: Ic83532797c691f0192a0eda69647c4529555d5b7,10370,Romil Gupta,"[3, 748, 9361, 10368, 10370, 11415, 11825]","['Jenkins', 'Armando Migliaccio', 'Vivekanandan Narasimhan', 'Raghuveer Shenoy', 'Romil Gupta', 'Rashmi P', 'Sudhakar Babu Gariganti']",fix security bridge flows added issue security bridge flows added openvswitch restart keyerror fixed keyerror issue patchset changeid ic83532797c691f0192a0eda69647c4529555d5b7
https://review.opendev.org/214072,Implemented an enhanced Security Group RPC of OVSvApp,"Implemented an enhanced Security Group RPC of OVSvApp security_group_rules_for_devices RPC brings in huge payload, which is having adverse impacts on Rabbitmq message bus leading to message Timeouts It also uses lot of server processing time. New RPC delegates the processing back to agents and helps decrease the load on the message bus. This will help in draining the RPC queue at a faster rate. Change-Id: I1080638fa3ffc0739786b942d772fb9f351d6f46 Co-Authored-By: Sudhakar Babu Gariganti <sudhakar-babu.gariganti@hp.com>",10370,Romil Gupta,"[3, 9361, 10368, 10370, 11415, 11825, 14323]","['Jenkins', 'Vivekanandan Narasimhan', 'Raghuveer Shenoy', 'Romil Gupta', 'Rashmi P', 'Sudhakar Babu Gariganti', 'HP Networking CI']",implemented enhanced security group rpc ovsvapp securitygrouprulesfordevices rpc brings huge payload adverse impacts rabbitmq message bus leading message timeouts also uses lot server processing time new rpc delegates processing back agents helps decrease load message bus help draining rpc queue faster rate changeid i1080638fa3ffc0739786b942d772fb9f351d6f46 coauthoredby sudhakar babu gariganti sudhakarbabugarigantihpcom
https://review.opendev.org/227320,Fix quota usage tracker for security group rules,"Fix quota usage tracker for security group rules This simple patch ensures usage for security group rules is marked as dirty when a security group rule is deleted. To this aim, the security group rule is deleted using ORM in order to ensure the sqlalchemy even if fired. Closes-Bug: #1499339 Change-Id: I1e81fe03fed14ec438cea5d7675f66caeb91afd8 (cherry picked from commit 851b1b4bbbaa965f190bfacab03fd6ece80ad0ec)",9656,Ihar Hrachyshka,"[3, 105, 261, 748, 841, 1131, 1653, 5170, 6951, 7448, 10153, 10692, 10980, 14208, 14212, 14213, 14571]","['Jenkins', 'Kyle Mestery', 'Salvatore Orlando', 'Armando Migliaccio', 'Akihiro Motoki', 'Brian Haley', 'garyk', 'Microsoft Hyper-V CI', 'Brandon Logan', 'Carl Baldwin', 'One Convergence CI', 'Brocade Vyatta CI', 'Doug Wiegley', 'Cisco CI', 'Cisco Tail-f CI', 'Cisco N1kv CI', 'Intel Experimental CI']",fix quota usage tracker security group rules simple patch ensures usage security group rules marked dirty security group rule deleted aim security group rule deleted using orm order ensure sqlalchemy even fired closesbug 1499339 changeid i1e81fe03fed14ec438cea5d7675f66caeb91afd8 cherry picked commit 851b1b4bbbaa965f190bfacab03fd6ece80ad0ec
https://review.opendev.org/227281,Fix quota usage tracker for security group rules,"Fix quota usage tracker for security group rules This simple patch ensures usage for security group rules is marked as dirty when a security group rule is deleted. To this aim, the security group rule is deleted using ORM in order to ensure the sqlalchemy even if fired. Closes-Bug: #1499339 Change-Id: I1e81fe03fed14ec438cea5d7675f66caeb91afd8",261,Salvatore Orlando,"[3, 105, 1131, 1561, 2874, 7787, 10153, 10184, 10386, 10692, 13995, 14212, 14213, 14571, 15752]","['Jenkins', 'Kyle Mestery', 'Brian Haley', 'Russell Bryant', 'yong sheng gong', 'Kevin Benton', 'One Convergence CI', 'Nuage CI', 'OpenDaylight CI', 'Brocade Vyatta CI', 'Nate Johnston', 'Cisco Tail-f CI', 'Cisco N1kv CI', 'Intel Experimental CI', 'Intel SR-IOV CI']",fix quota usage tracker security group rules simple patch ensures usage security group rules marked dirty security group rule deleted aim security group rule deleted using orm order ensure sqlalchemy even fired closesbug 1499339 changeid i1e81fe03fed14ec438cea5d7675f66caeb91afd8
https://review.opendev.org/207006,Blueprint for Websockify security proxy framework,"Blueprint for Websockify security proxy framework This blueprint proposes a generic framework for supporting man-in-the-middle authentication and encryption between Websockify and the hypervisor graphics servers. It also proposes a reference driver for that framework for TLS security. Spec for blueprint websocket-proxy-to-host-security Change-Id: Iffaa57bfff24af4b0b133dc159eaaaa5ddd013e3 Previously-approved: juno, kilo",1779,Daniel Berrange,"[3, 782, 1779]","['Jenkins', 'John Garbutt', 'Daniel Berrange']",blueprint websockify security proxy framework blueprint proposes generic framework supporting maninthemiddle authentication encryption websockify hypervisor graphics servers also proposes reference driver framework tls security spec blueprint websocketproxytohostsecurity changeid iffaa57bfff24af4b0b133dc159eaaaa5ddd013e3 previouslyapproved juno kilo
https://review.opendev.org/224185,nsx v3 port security plumbing,nsx v3 port security plumbing this patch includes some plumbing for the nsx v3 port security port which will come in subsequent patches. in particular this patch refactors the nsx v3 nsxlib rest client and adds a rest resource for nsx v3 switching profiles which will be leveraged in port security implementation. unit tests included. Change-Id: I210c8cc495bf30c798445c20f9604689fea37521,5367,boden,"[3, 1653, 4395, 5367, 7187, 9008, 9423, 12134, 13664]","['Jenkins', 'garyk', 'Aaron Rosen', 'boden', 'Janet Yu', 'VMware NSX CI', 'Roey Chen', 'Akash Gangil', 'Amey Bhide']",nsx v3 port security plumbing patch includes plumbing nsx v3 port security port come subsequent patches particular patch refactors nsx v3 nsxlib rest client adds rest resource nsx v3 switching profiles leveraged port security implementation unit tests included changeid i210c8cc495bf30c798445c20f9604689fea37521
https://review.opendev.org/225242,Update Links in Management interfaces in Security Guide,"Update Links in Management interfaces in Security Guide In the Management Interfaces section of the Security Guide, the two links under Management Utilities that redirect to the User Guide do not correctly go to the sections that are referenced in the Security Guide. This fix is to update the links to point to the Command Line Client Overview and the Download and Source the OpenStack RC file section. Change-Id: I30a9cbafe5c6c5890401156995dc84c4a1c2f946 Closes-Bug: #1490047",14606,Jeffrey Olsen,"[3, 10497, 12325, 16237]","['Jenkins', 'KATO Tomoyuki', 'Nathaniel Dillon', 'venkatamahesh']",update links management interfaces security guide management interfaces section security guide two links management utilities redirect user guide correctly go sections referenced security guide fix update links point command line client overview download source openstack rc file section changeid i30a9cbafe5c6c5890401156995dc84c4a1c2f946 closesbug 1490047
